uf,cargo,turno,instituto,contratante,data_ref,data_divulgacao,campo_inicio,campo_fim,amostra,margem_erro,metodologia,registro_tse,cenario,principal,candidato,partido,slug,percentual,fonte,url,revid
RS,governador,1,Brasmarket,,2026-06-03,,2026-06-01,2026-06-03,1200,2.84,,,1,1,Marcelo Maranata,PSDB,rs-gov-marcelo-maranata,1.9,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,governador,1,Real Time Big Data,,2026-06-22,,2026-06-20,2026-06-22,1600,2.0,,,1,1,Juliana Brizola,PDT,rs-gov-juliana-brizola,37.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,governador,1,Real Time Big Data,,2026-06-22,,2026-06-20,2026-06-22,1600,2.0,,,1,1,Luciano Zucco,PL,rs-gov-zucco,32.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,governador,1,Real Time Big Data,,2026-06-22,,2026-06-20,2026-06-22,1600,2.0,,,1,1,Gabriel Souza,MDB,rs-gov-gabriel-souza,18.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,governador,1,Real Time Big Data,,2026-06-22,,2026-06-20,2026-06-22,1600,2.0,,,1,1,Marcelo Maranata,PSDB,rs-gov-marcelo-maranata,3.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,governador,1,Brasmarket,,2026-07-03,,2026-07-01,2026-07-03,1200,2.84,,,1,1,Luciano Zucco,PL,rs-gov-zucco,39.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,governador,1,Brasmarket,,2026-07-03,,2026-07-01,2026-07-03,1200,2.84,,,1,1,Juliana Brizola,PDT,rs-gov-juliana-brizola,20.4,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,governador,1,Brasmarket,,2026-07-03,,2026-07-01,2026-07-03,1200,2.84,,,1,1,Gabriel Souza,MDB,rs-gov-gabriel-souza,6.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,governador,1,Brasmarket,,2026-07-03,,2026-07-01,2026-07-03,1200,2.84,,,1,1,Marcelo Maranata,PSDB,rs-gov-marcelo-maranata,3.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,governador,1,Veritá,,2026-07-11,,2026-07-07,2026-07-11,2002,2.5,,,1,1,Luciano Zucco,PL,rs-gov-zucco,37.5,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,governador,1,Veritá,,2026-07-11,,2026-07-07,2026-07-11,2002,2.5,,,1,1,Juliana Brizola,PDT,rs-gov-juliana-brizola,24.8,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,governador,1,Veritá,,2026-07-11,,2026-07-07,2026-07-11,2002,2.5,,,1,1,Gabriel Souza,MDB,rs-gov-gabriel-souza,9.1,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,governador,1,Veritá,,2026-07-11,,2026-07-07,2026-07-11,2002,2.5,,,1,1,Marcelo Maranata,PSDB,rs-gov-marcelo-maranata,2.1,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,governador,1,Paraná Pesquisas,,2026-07-19,,2026-07-16,2026-07-19,1500,2.6,,,1,1,Luciano Zucco,PL,rs-gov-zucco,34.2,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,governador,1,Paraná Pesquisas,,2026-07-19,,2026-07-16,2026-07-19,1500,2.6,,,1,1,Juliana Brizola,PDT,rs-gov-juliana-brizola,30.1,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,governador,1,Paraná Pesquisas,,2026-07-19,,2026-07-16,2026-07-19,1500,2.6,,,1,1,Gabriel Souza,MDB,rs-gov-gabriel-souza,13.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,governador,1,Paraná Pesquisas,,2026-07-19,,2026-07-16,2026-07-19,1500,2.6,,,1,1,Marcelo Maranata,PSDB,rs-gov-marcelo-maranata,4.7,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,governador,1,Quaest,Genial,2026-07-28,,2026-07-24,2026-07-28,1104,3.0,,,1,1,Juliana Brizola,PDT,rs-gov-juliana-brizola,24.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,governador,1,Quaest,Genial,2026-07-28,,2026-07-24,2026-07-28,1104,3.0,,,1,1,Luciano Zucco,PL,rs-gov-zucco,22.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,governador,1,Quaest,Genial,2026-07-28,,2026-07-24,2026-07-28,1104,3.0,,,1,1,Gabriel Souza,MDB,rs-gov-gabriel-souza,6.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,governador,1,Quaest,Genial,2026-07-28,,2026-07-24,2026-07-28,1104,3.0,,,1,1,Marcelo Maranata,PSDB,rs-gov-marcelo-maranata,3.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,governador,1,Paraná Pesquisas,,2026-08-20,,2026-08-18,2026-08-20,1504,2.6,,,1,1,Luciano Zucco,PL,rs-gov-zucco,34.4,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,governador,1,Paraná Pesquisas,,2026-08-20,,2026-08-18,2026-08-20,1504,2.6,,,1,1,Juliana Brizola,PDT,rs-gov-juliana-brizola,31.4,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,governador,1,Paraná Pesquisas,,2026-08-20,,2026-08-18,2026-08-20,1504,2.6,,,1,1,Gabriel Souza,MDB,rs-gov-gabriel-souza,11.3,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,governador,1,Paraná Pesquisas,,2026-08-20,,2026-08-18,2026-08-20,1504,2.6,,,1,1,Marcelo Maranata,PSDB,rs-gov-marcelo-maranata,4.1,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,governador,1,Quaest,RBS,2026-08-24,2026-08-24,2026-08-20,2026-08-23,900,3.0,presencial,RS-06875/2026,1,1,Luciano Zucco,PL,rs-gov-zucco,26.0,"números pela compilação da Wikipédia; ficha técnica (registro, modo, contratante) pela Gazeta do Povo",https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/quaest-governador-senador-rio-grande-do-sul-agosto-2026/,72880377
RS,governador,1,Quaest,RBS,2026-08-24,2026-08-24,2026-08-20,2026-08-23,900,3.0,presencial,RS-06875/2026,1,1,Juliana Brizola,PDT,rs-gov-juliana-brizola,23.0,"números pela compilação da Wikipédia; ficha técnica (registro, modo, contratante) pela Gazeta do Povo",https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/quaest-governador-senador-rio-grande-do-sul-agosto-2026/,72880377
RS,governador,1,Quaest,RBS,2026-08-24,2026-08-24,2026-08-20,2026-08-23,900,3.0,presencial,RS-06875/2026,1,1,Gabriel Souza,MDB,rs-gov-gabriel-souza,9.0,"números pela compilação da Wikipédia; ficha técnica (registro, modo, contratante) pela Gazeta do Povo",https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/quaest-governador-senador-rio-grande-do-sul-agosto-2026/,72880377
RS,governador,1,Quaest,RBS,2026-08-24,2026-08-24,2026-08-20,2026-08-23,900,3.0,presencial,RS-06875/2026,1,1,Marcelo Maranata,PSDB,rs-gov-marcelo-maranata,2.0,"números pela compilação da Wikipédia; ficha técnica (registro, modo, contratante) pela Gazeta do Povo",https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/quaest-governador-senador-rio-grande-do-sul-agosto-2026/,72880377
RS,governador,1,Real Time Big Data,,2026-08-24,,2026-08-20,2026-08-24,1600,2.0,,,1,1,Luciano Zucco,PL,rs-gov-zucco,38.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,governador,1,Real Time Big Data,,2026-08-24,,2026-08-20,2026-08-24,1600,2.0,,,1,1,Juliana Brizola,PDT,rs-gov-juliana-brizola,32.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,governador,1,Real Time Big Data,,2026-08-24,,2026-08-20,2026-08-24,1600,2.0,,,1,1,Gabriel Souza,MDB,rs-gov-gabriel-souza,19.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,governador,1,Real Time Big Data,,2026-08-24,,2026-08-20,2026-08-24,1600,2.0,,,1,1,Marcelo Maranata,PSDB,rs-gov-marcelo-maranata,4.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,governador,2,Futura,,2026-02-10,,2026-02-09,2026-02-10,800,3.5,,,Luciano Zucco × Juliana Brizola,1,Juliana Brizola,PDT,rs-gov-juliana-brizola,39.3,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,governador,2,Futura,,2026-02-10,,2026-02-09,2026-02-10,800,3.5,,,Luciano Zucco × Juliana Brizola,1,Luciano Zucco,PL,rs-gov-zucco,37.7,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,governador,2,Real Time Big Data,,2026-03-16,,2026-03-14,2026-03-16,1500,2.0,,,Luciano Zucco × Juliana Brizola,1,Luciano Zucco,PL,rs-gov-zucco,40.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,governador,2,Real Time Big Data,,2026-03-16,,2026-03-14,2026-03-16,1500,2.0,,,Luciano Zucco × Juliana Brizola,1,Juliana Brizola,PDT,rs-gov-juliana-brizola,37.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,governador,2,Futura,,2026-04-07,,2026-04-01,2026-04-07,800,3.5,,,Luciano Zucco × Juliana Brizola,1,Juliana Brizola,PDT,rs-gov-juliana-brizola,40.6,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,governador,2,Futura,,2026-04-07,,2026-04-01,2026-04-07,800,3.5,,,Luciano Zucco × Juliana Brizola,1,Luciano Zucco,PL,rs-gov-zucco,33.4,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,governador,2,Brasmarket,,2026-04-21,,2026-04-17,2026-04-21,1200,2.8,,,Luciano Zucco × Juliana Brizola,1,Luciano Zucco,PL,rs-gov-zucco,40.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,governador,2,Brasmarket,,2026-04-21,,2026-04-17,2026-04-21,1200,2.8,,,Luciano Zucco × Juliana Brizola,1,Juliana Brizola,PDT,rs-gov-juliana-brizola,31.4,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,governador,2,Quaest,Genial,2026-04-28,,2026-04-24,2026-04-28,1104,3.0,,,Luciano Zucco × Juliana Brizola,1,Juliana Brizola,PDT,rs-gov-juliana-brizola,35.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,governador,2,Quaest,Genial,2026-04-28,,2026-04-24,2026-04-28,1104,3.0,,,Luciano Zucco × Juliana Brizola,1,Luciano Zucco,PL,rs-gov-zucco,27.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,governador,2,Brasmarket,,2026-06-03,,2026-06-01,2026-06-03,1200,2.84,,,Luciano Zucco × Juliana Brizola,1,Luciano Zucco,PL,rs-gov-zucco,41.3,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,governador,2,Brasmarket,,2026-06-03,,2026-06-01,2026-06-03,1200,2.84,,,Luciano Zucco × Juliana Brizola,1,Juliana Brizola,PDT,rs-gov-juliana-brizola,30.8,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,governador,2,Real Time Big Data,,2026-06-22,,2026-06-20,2026-06-22,1600,2.0,,,Luciano Zucco × Juliana Brizola,1,Juliana Brizola,PDT,rs-gov-juliana-brizola,44.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,governador,2,Real Time Big Data,,2026-06-22,,2026-06-20,2026-06-22,1600,2.0,,,Luciano Zucco × Juliana Brizola,1,Luciano Zucco,PL,rs-gov-zucco,41.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,governador,2,Brasmarket,,2026-07-03,,2026-07-01,2026-07-03,1200,2.84,,,Luciano Zucco × Juliana Brizola,1,Luciano Zucco,PL,rs-gov-zucco,42.8,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,governador,2,Brasmarket,,2026-07-03,,2026-07-01,2026-07-03,1200,2.84,,,Luciano Zucco × Juliana Brizola,1,Juliana Brizola,PDT,rs-gov-juliana-brizola,27.2,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
