data,candidato,artigo,pageviews,fonte,url_fonte,observacao
2026-07-05,Romeu Zema,Romeu Zema,273,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Romeu_Zema,
2026-07-05,Ronaldo Caiado,Ronaldo Caiado,346,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Ronaldo_Caiado,
2026-07-05,Samara Martins,Samara Martins,190,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Samara_Martins,
2026-07-06,Augusto Cury,Augusto Cury,306,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Augusto_Cury,
2026-07-06,Flávio Bolsonaro,Flávio Bolsonaro,520,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Flávio_Bolsonaro,
2026-07-06,Lula,Luiz Inácio Lula da Silva,1693,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Luiz_Inácio_Lula_da_Silva,
2026-07-06,Pablo Marçal,Pablo Marçal,222,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Pablo_Marçal,
2026-07-06,Renan Santos,Renan Santos,2854,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Renan_Santos,
2026-07-06,Romeu Zema,Romeu Zema,289,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Romeu_Zema,
2026-07-06,Ronaldo Caiado,Ronaldo Caiado,455,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Ronaldo_Caiado,
2026-07-06,Samara Martins,Samara Martins,380,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Samara_Martins,
2026-07-07,Augusto Cury,Augusto Cury,300,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Augusto_Cury,
2026-07-07,Flávio Bolsonaro,Flávio Bolsonaro,536,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Flávio_Bolsonaro,
2026-07-07,Lula,Luiz Inácio Lula da Silva,1348,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Luiz_Inácio_Lula_da_Silva,
2026-07-07,Pablo Marçal,Pablo Marçal,229,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Pablo_Marçal,
2026-07-07,Renan Santos,Renan Santos,2107,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Renan_Santos,
2026-07-07,Romeu Zema,Romeu Zema,322,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Romeu_Zema,
2026-07-07,Ronaldo Caiado,Ronaldo Caiado,407,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Ronaldo_Caiado,
2026-07-07,Samara Martins,Samara Martins,277,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Samara_Martins,
2026-07-08,Augusto Cury,Augusto Cury,384,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Augusto_Cury,
2026-07-08,Flávio Bolsonaro,Flávio Bolsonaro,608,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Flávio_Bolsonaro,
2026-07-08,Lula,Luiz Inácio Lula da Silva,1391,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Luiz_Inácio_Lula_da_Silva,
2026-07-08,Pablo Marçal,Pablo Marçal,247,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Pablo_Marçal,
2026-07-08,Renan Santos,Renan Santos,2070,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Renan_Santos,
2026-07-08,Romeu Zema,Romeu Zema,397,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Romeu_Zema,
2026-07-08,Ronaldo Caiado,Ronaldo Caiado,559,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Ronaldo_Caiado,
2026-07-08,Samara Martins,Samara Martins,307,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Samara_Martins,
2026-07-09,Augusto Cury,Augusto Cury,354,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Augusto_Cury,
2026-07-09,Flávio Bolsonaro,Flávio Bolsonaro,520,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Flávio_Bolsonaro,
2026-07-09,Lula,Luiz Inácio Lula da Silva,1407,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Luiz_Inácio_Lula_da_Silva,
2026-07-09,Pablo Marçal,Pablo Marçal,228,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Pablo_Marçal,
2026-07-09,Renan Santos,Renan Santos,2141,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Renan_Santos,
2026-07-09,Romeu Zema,Romeu Zema,371,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Romeu_Zema,
2026-07-09,Ronaldo Caiado,Ronaldo Caiado,540,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Ronaldo_Caiado,
2026-07-09,Samara Martins,Samara Martins,260,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Samara_Martins,
2026-07-10,Augusto Cury,Augusto Cury,337,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Augusto_Cury,
2026-07-10,Flávio Bolsonaro,Flávio Bolsonaro,571,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Flávio_Bolsonaro,
2026-07-10,Lula,Luiz Inácio Lula da Silva,1179,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Luiz_Inácio_Lula_da_Silva,
2026-07-10,Pablo Marçal,Pablo Marçal,205,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Pablo_Marçal,
2026-07-10,Renan Santos,Renan Santos,2195,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Renan_Santos,
2026-07-10,Romeu Zema,Romeu Zema,324,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Romeu_Zema,
2026-07-10,Ronaldo Caiado,Ronaldo Caiado,473,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Ronaldo_Caiado,
2026-07-10,Samara Martins,Samara Martins,246,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Samara_Martins,
2026-07-11,Augusto Cury,Augusto Cury,236,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Augusto_Cury,
2026-07-11,Flávio Bolsonaro,Flávio Bolsonaro,597,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Flávio_Bolsonaro,
2026-07-11,Lula,Luiz Inácio Lula da Silva,1212,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Luiz_Inácio_Lula_da_Silva,
2026-07-11,Pablo Marçal,Pablo Marçal,198,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Pablo_Marçal,
2026-07-11,Renan Santos,Renan Santos,1855,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Renan_Santos,
2026-07-11,Romeu Zema,Romeu Zema,246,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Romeu_Zema,
2026-07-11,Ronaldo Caiado,Ronaldo Caiado,344,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Ronaldo_Caiado,
2026-07-11,Samara Martins,Samara Martins,197,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Samara_Martins,
2026-07-12,Augusto Cury,Augusto Cury,252,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Augusto_Cury,
2026-07-12,Flávio Bolsonaro,Flávio Bolsonaro,530,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Flávio_Bolsonaro,
2026-07-12,Lula,Luiz Inácio Lula da Silva,1339,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Luiz_Inácio_Lula_da_Silva,
2026-07-12,Pablo Marçal,Pablo Marçal,234,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Pablo_Marçal,
2026-07-12,Renan Santos,Renan Santos,1866,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Renan_Santos,
2026-07-12,Romeu Zema,Romeu Zema,251,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Romeu_Zema,
2026-07-12,Ronaldo Caiado,Ronaldo Caiado,432,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Ronaldo_Caiado,
2026-07-12,Samara Martins,Samara Martins,184,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Samara_Martins,
2026-07-13,Augusto Cury,Augusto Cury,329,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Augusto_Cury,
2026-07-13,Flávio Bolsonaro,Flávio Bolsonaro,694,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Flávio_Bolsonaro,
2026-07-13,Lula,Luiz Inácio Lula da Silva,1504,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Luiz_Inácio_Lula_da_Silva,
2026-07-13,Pablo Marçal,Pablo Marçal,235,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Pablo_Marçal,
2026-07-13,Renan Santos,Renan Santos,2381,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Renan_Santos,
2026-07-13,Romeu Zema,Romeu Zema,345,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Romeu_Zema,
2026-07-13,Ronaldo Caiado,Ronaldo Caiado,530,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Ronaldo_Caiado,
2026-07-13,Samara Martins,Samara Martins,215,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Samara_Martins,
2026-07-14,Augusto Cury,Augusto Cury,308,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Augusto_Cury,
2026-07-14,Flávio Bolsonaro,Flávio Bolsonaro,957,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Flávio_Bolsonaro,
2026-07-14,Lula,Luiz Inácio Lula da Silva,1467,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Luiz_Inácio_Lula_da_Silva,
2026-07-14,Pablo Marçal,Pablo Marçal,254,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Pablo_Marçal,
2026-07-14,Renan Santos,Renan Santos,2462,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Renan_Santos,
2026-07-14,Romeu Zema,Romeu Zema,307,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Romeu_Zema,
2026-07-14,Ronaldo Caiado,Ronaldo Caiado,459,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Ronaldo_Caiado,
2026-07-14,Samara Martins,Samara Martins,241,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Samara_Martins,
2026-07-15,Augusto Cury,Augusto Cury,400,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Augusto_Cury,
2026-07-15,Flávio Bolsonaro,Flávio Bolsonaro,959,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Flávio_Bolsonaro,
2026-07-15,Lula,Luiz Inácio Lula da Silva,1485,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Luiz_Inácio_Lula_da_Silva,
2026-07-15,Pablo Marçal,Pablo Marçal,242,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Pablo_Marçal,
2026-07-15,Renan Santos,Renan Santos,4093,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Renan_Santos,
2026-07-15,Romeu Zema,Romeu Zema,528,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Romeu_Zema,
2026-07-15,Ronaldo Caiado,Ronaldo Caiado,814,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Ronaldo_Caiado,
2026-07-15,Samara Martins,Samara Martins,315,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Samara_Martins,
2026-07-16,Augusto Cury,Augusto Cury,359,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Augusto_Cury,
2026-07-16,Flávio Bolsonaro,Flávio Bolsonaro,866,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Flávio_Bolsonaro,
2026-07-16,Lula,Luiz Inácio Lula da Silva,1475,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Luiz_Inácio_Lula_da_Silva,
2026-07-16,Pablo Marçal,Pablo Marçal,200,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Pablo_Marçal,
2026-07-16,Renan Santos,Renan Santos,3225,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Renan_Santos,
2026-07-16,Romeu Zema,Romeu Zema,425,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Romeu_Zema,
2026-07-16,Ronaldo Caiado,Ronaldo Caiado,734,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Ronaldo_Caiado,
2026-07-16,Samara Martins,Samara Martins,304,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Samara_Martins,
2026-07-17,Augusto Cury,Augusto Cury,345,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Augusto_Cury,
2026-07-17,Flávio Bolsonaro,Flávio Bolsonaro,757,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Flávio_Bolsonaro,
2026-07-17,Lula,Luiz Inácio Lula da Silva,1496,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Luiz_Inácio_Lula_da_Silva,
2026-07-17,Pablo Marçal,Pablo Marçal,257,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Pablo_Marçal,
2026-07-17,Renan Santos,Renan Santos,2609,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Renan_Santos,
2026-07-17,Romeu Zema,Romeu Zema,313,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Romeu_Zema,
2026-07-17,Ronaldo Caiado,Ronaldo Caiado,661,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Ronaldo_Caiado,
2026-07-17,Samara Martins,Samara Martins,273,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Samara_Martins,
2026-07-18,Augusto Cury,Augusto Cury,343,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Augusto_Cury,
2026-07-18,Flávio Bolsonaro,Flávio Bolsonaro,591,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Flávio_Bolsonaro,
2026-07-18,Lula,Luiz Inácio Lula da Silva,1238,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Luiz_Inácio_Lula_da_Silva,
2026-07-18,Pablo Marçal,Pablo Marçal,240,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Pablo_Marçal,
2026-07-18,Renan Santos,Renan Santos,2168,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Renan_Santos,
2026-07-18,Romeu Zema,Romeu Zema,355,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Romeu_Zema,
2026-07-18,Ronaldo Caiado,Ronaldo Caiado,526,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Ronaldo_Caiado,
2026-07-18,Samara Martins,Samara Martins,241,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Samara_Martins,
2026-07-19,Augusto Cury,Augusto Cury,324,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Augusto_Cury,
2026-07-19,Flávio Bolsonaro,Flávio Bolsonaro,704,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Flávio_Bolsonaro,
2026-07-19,Lula,Luiz Inácio Lula da Silva,1323,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Luiz_Inácio_Lula_da_Silva,
2026-07-19,Pablo Marçal,Pablo Marçal,245,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Pablo_Marçal,
2026-07-19,Renan Santos,Renan Santos,2677,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Renan_Santos,
2026-07-19,Romeu Zema,Romeu Zema,366,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Romeu_Zema,
2026-07-19,Ronaldo Caiado,Ronaldo Caiado,506,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Ronaldo_Caiado,
2026-07-19,Samara Martins,Samara Martins,233,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Samara_Martins,
2026-07-20,Augusto Cury,Augusto Cury,356,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Augusto_Cury,
2026-07-20,Flávio Bolsonaro,Flávio Bolsonaro,706,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Flávio_Bolsonaro,
2026-07-20,Lula,Luiz Inácio Lula da Silva,1436,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Luiz_Inácio_Lula_da_Silva,
2026-07-20,Pablo Marçal,Pablo Marçal,210,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Pablo_Marçal,
2026-07-20,Renan Santos,Renan Santos,5381,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Renan_Santos,
2026-07-20,Romeu Zema,Romeu Zema,452,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Romeu_Zema,
2026-07-20,Ronaldo Caiado,Ronaldo Caiado,589,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Ronaldo_Caiado,
2026-07-20,Samara Martins,Samara Martins,250,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Samara_Martins,
2026-07-21,Augusto Cury,Augusto Cury,504,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Augusto_Cury,
2026-07-21,Flávio Bolsonaro,Flávio Bolsonaro,995,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Flávio_Bolsonaro,
2026-07-21,Lula,Luiz Inácio Lula da Silva,1404,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Luiz_Inácio_Lula_da_Silva,
2026-07-21,Pablo Marçal,Pablo Marçal,288,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Pablo_Marçal,
2026-07-21,Renan Santos,Renan Santos,5890,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Renan_Santos,
2026-07-21,Romeu Zema,Romeu Zema,429,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Romeu_Zema,
2026-07-21,Ronaldo Caiado,Ronaldo Caiado,1194,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Ronaldo_Caiado,
2026-07-21,Samara Martins,Samara Martins,342,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Samara_Martins,
2026-07-22,Augusto Cury,Augusto Cury,454,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Augusto_Cury,
2026-07-22,Flávio Bolsonaro,Flávio Bolsonaro,1182,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Flávio_Bolsonaro,
2026-07-22,Lula,Luiz Inácio Lula da Silva,1387,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Luiz_Inácio_Lula_da_Silva,
2026-07-22,Pablo Marçal,Pablo Marçal,206,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Pablo_Marçal,
2026-07-22,Renan Santos,Renan Santos,6110,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Renan_Santos,
2026-07-22,Romeu Zema,Romeu Zema,422,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Romeu_Zema,
2026-07-22,Ronaldo Caiado,Ronaldo Caiado,1130,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Ronaldo_Caiado,
2026-07-22,Samara Martins,Samara Martins,335,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Samara_Martins,
2026-07-23,Augusto Cury,Augusto Cury,410,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Augusto_Cury,
2026-07-23,Flávio Bolsonaro,Flávio Bolsonaro,1314,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Flávio_Bolsonaro,
2026-07-23,Lula,Luiz Inácio Lula da Silva,1453,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Luiz_Inácio_Lula_da_Silva,
2026-07-23,Pablo Marçal,Pablo Marçal,286,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Pablo_Marçal,
